date,open,high,low,close,market_cap,avg_block_size,blocks_size,cost_per_transaction_percent,cost_per_transaction,difficulty,est_transaction_volume_USD,est_transaction_volume,hash_rate,median_confirmation_time,miners_revenue,n_transactions_excl_chains_longer_than_100,n_transactions_excl_popular,n_transactions_per_block,n_transactions,n_unique_addresses,output_volume,total_bitcoins,trade_volume,transaction_fees_USD,transaction_fees,mempool_count_mean,mempool_count_stddev,mempool_count_min,mempool_count_max,mempool_growth_mean,mempool_growth_stddev,mempool_growth_min,mempool_growth_max,mempool_size_mean,mempool_size_stddev,mempool_size_min,mempool_size_max,wallets_created,transactions_per_sec_mean,transactions_per_sec_stddev,transactions_per_sec_min,transactions_per_sec_max,utxo_count_mean,utxo_count_stddev,utxo_count_min,utxo_count_max,news_stories_total,news_stories_positive,news_stories_negative,news_stories_neutral
6/24/2018,6164.28,6223.78,5826.41,6173.23,1.05647E+11,0.484736936,172377.7468,2.294493404,84.71232626,5.0775E+12,583414674.4,94335.89369,43161057.68,9.55,13225424.94,108179,149631,924.1052632,158022,350051,900357.7451,17113662.5,450337175.9,167170.7205,27.03085817,1103.911111,1018.531611,45.5,6017.5,818.5148148,1097.632285,209.5833333,39229.5,505254.9253,528125.492,14719,3561796.5,76587834,1.843171296,0.628136369,0.816666667,18.28333333,55967502.13,18795.21233,55927385,55988232,1062,366,652,44
6/23/2018,6090.1,6224.82,6071.81,6162.48,1.05449E+11,0.534422669,172294.8568,2.871720576,75.27073765,5.0775E+12,428012920.5,70756.81395,40384615.37,11.125,12098140,111705,155485,1020.59375,163295,368136,1430821.495,17111525,558291379.5,193195.1054,31.93798474,1346.745602,1082.650337,43,5145.5,850.3824306,1221.071725,202.3,42135.41667,676054.0519,590187.7861,13617,2809455,101991011,1.878622685,0.639608098,0.816666667,20,55889724.29,14945.09986,55866061,55924982,1081,381,661,39
6/22/2018,6737.88,6747.08,6006.6,6083.69,1.04089E+11,0.795271689,172209.3491,1.406837702,64.44384662,5.0775E+12,935134494.3,139066.2774,38112980.76,8.25,12793132.95,136525,193389,1351.94702,204144,469522,1866676.266,17109525,478403874.5,463557.375,68.9368202,2936.383681,2905.817983,48,12668.5,1164.183912,1044.249389,309.6166667,26769.08333,2083513.123,2600695.846,18897.5,10465218,76385062,2.343738426,0.708691335,0.966666667,13.41666667,55854460.13,23720.79695,55808886,55883227,1376,513,753,110
6/21/2018,6780.09,6810.94,6715.17,6729.74,1.1513E+11,0.616743429,172089.2631,2.057220048,74.71825659,5.0775E+12,719546651.5,106868.4959,42908653.83,9.475,14388442.37,129296,188899,1165.370588,198113,421061,924429.0226,17107637.5,246549992,495011.717,73.52012206,1464.024074,1447.919283,44.5,7890,1006.323958,770.8440144,293.6833333,19544.08333,712169.066,698655.4705,11190,3182285.5,76315382,2.276875,0.62974916,1.066666667,12.11666667,55782977.79,17334.87481,55743614,55806972,1334,533,693,108
6/20/2018,6770.76,6821.56,6611.88,6776.55,1.15916E+11,1.078000258,171984.4167,2.273619799,71.3991391,5.0775E+12,624576870.1,94157.57733,39122596.14,10.13333333,13820511.8,137365,189569,1283.154839,198889,425848,1158473.62,17105512.5,309788517,1348455.564,203.2853202,9281.416551,3212.573938,148.5,16807,1717.145012,1384.318229,227.95,17860.13333,14208072.85,8224916.647,138573.5,28659133,127053187,2.213541667,0.726532495,0.783333333,15.46666667,55948273.21,114320.2683,55754966,56130063,1436,536,752,148
6/19/2018,6742.39,6822.5,6709.92,6769.94,1.1579E+11,0.908624084,171817.3267,1.892170038,70.99687913,5.02455E+12,719679316.8,106824.8949,39122596.14,8.916666667,13329154.5,133051,182229,1237.451613,191805,413609,1472734.261,17103575,233317200.4,564618.9013,83.80865389,5400.54919,5694.89194,55.5,21426.5,1498.147674,1321.914497,307.7833333,35998.43333,3038987.164,3032727.858,19081.5,11732091.5,76167769,2.317604167,0.978885107,0.916666667,20.88333333,56309745.25,68889.49497,56136138,56362034,1368,531,705,132
6/18/2018,6510.07,6781.14,6446.68,6734.82,1.15176E+11,0.648707695,171676.49,2.017243278,70.70777748,4.9407E+12,688082117.4,102492.4923,40279018.61,6.733333333,13762650.4,134217,187789,1196.981707,196305,424738,1060965.789,17101637.5,287235898.8,117639.8588,17.52291191,2027.756481,2080.794593,47,9065,1022.507951,722.0997386,279.75,18705.15,940477.6103,988680.2328,17412,4394621,101479048,2.248090278,0.731623253,0.816666667,10.66666667,56337355.46,9021.185606,56317020,56352268,1294,501,655,138
6/17/2018,6545.53,6589.11,6499.27,6499.27,1.11135E+11,0.490980268,171570.1019,3.001448108,88.59587181,4.9407E+12,427735217.5,66167.69468,38559792.21,6.733333333,12686407.9,103011,138692,922.9808917,144908,326153,669222.3277,17099587.5,121723139.7,151842.6968,23.48902029,1115.183449,1059.692933,42,6092.5,765.9668056,701.9168968,205.2,15998.03333,508778.6021,465400.0597,12093,2334417,76055077,1.683645833,0.488911185,0.783333333,9.066666667,56293802.33,13751.84865,56263439,56311524,1314,468,782,64
6/16/2018,6455.45,6592.49,6402.29,6550.16,1.11992E+11,0.473838946,171493.018,3.426572658,85.57476861,4.9407E+12,397309244.5,61035.98133,40770226.16,5.9,13507060.33,112815,152101,958.373494,159090,343364,820440.3378,17097625,172210435.5,107029.6046,16.44224754,1032.298727,914.4947616,43.5,5065,769.1786458,664.6997588,218.5,19236.6,459855.4565,449281.0518,14997.5,2478463,76016984,1.823969907,0.474322623,0.916666667,9.966666667,56234853.88,21144.99259,56190660,56262354,1533,514,945,74
6/15/2018,6674.08,6681.08,6433.87,6456.58,1.10379E+11,0.801346516,171414.3607,1.609003111,60.49921533,4.9407E+12,774046295.1,120303.9646,37577377.12,11.625,12305193.3,140642,196440,1345.496732,205861,476262,1728741.46,17095550,244527145.9,149235.6661,23.19453295,2333.863889,2524.612145,75,12012.5,1199.606354,1283.884169,290.5333333,38724.65,1412656.318,1311944.368,21356.5,5464874.5,101286714,2.307291667,0.759881545,0.916666667,18.91666667,56206013.58,24759.41166,56177965,56255874,1839,676,1019,144
6/14/2018,6342.75,6707.14,6334.46,6675.35,1.14106E+11,0.743882065,171291.7547,1.512879641,61.41363292,4.9407E+12,852588901.3,128266.4647,37577377.12,11.375,12712413,144270,199088,1372.738562,210029,440335,1846267.953,17093637.5,507468883.7,186230.909,28.01723114,3015.096933,3241.148933,49,13310.5,1115.640903,1140.11448,325.65,35921.55,1352906.18,1321192.256,23449,5456097.5,75908725,2.471446759,0.859901536,1.066666667,17.55,56157811.08,13143.20052,56131921,56176834,1905,692,1015,198
6/13/2018,6596.88,6631.66,6285.63,6349.9,1.08531E+11,0.913050266,171177.9408,1.149026469,54.40997604,4.9407E+12,1003076180,158822.6451,35121339.4,15.075,11320892.25,143732,199755,1481.321678,211829,458586,1878350.265,17091725,582320290.4,236297.0638,37.41423181,7698.651852,7442.039042,73,25216,1211.806898,1639.533174,292.15,44228.2,5017279.407,4080912.182,22435,12612161.5,101132122,2.462164352,1.075132528,1.133333333,20.75,56153973.75,14351.79958,56129245,56179055,1806,625,990,191
6/12/2018,6905.82,6907.96,6542.08,6582.36,1.12492E+11,1.04493149,171047.3746,1.464128625,55.86335425,4.9407E+12,818780283.3,125289.9849,35612546.94,8.216666667,11844835.52,145559,204103,1479.965517,214595,447809,1409209.454,17089937.5,401258529.2,143160.9851,21.90653344,3896.24375,3311.020742,53.5,14078.5,1634.106655,1274.888694,357.2,37772.53333,12380509.51,6813005.902,25916,22597811,75782121,2.466319444,0.798045468,1.25,18.43333333,56215992.21,31753.45349,56158047,56266805,1899,668,1046,185
6/11/2018,6799.29,6910.18,6706.63,6906.92,1.18026E+11,0.793075614,170895.8595,1.274327807,57.23403382,4.9407E+12,957529687.8,139263.3049,34384528.08,12.7,12039312.76,140257,202021,1522.828571,213196,446187,1688046.809,17088125,378492500.8,169629.9906,24.67101897,3130.84838,3679.258071,39.5,16524,1102.46485,1240.427439,312.7333333,38841.08333,1589964.39,1911157.324,16654,8054614,100977037,2.473935185,0.887338563,1.016666667,18.5,56227316.75,9976.075521,56208588,56247429,2032,715,1102,215
6/10/2018,7499.55,7499.55,6709.07,6786.02,1.15948E+11,0.759267441,170784.8289,1.705762429,60.46132687,4.9407E+12,637339089,94045.97769,31191679.05,9.85,10758310.23,123643,170406,1415.818898,179809,392108,1403865.802,17086375,736759768.9,113180.4942,16.7009531,2036.759549,1852.146378,51,9650.5,927.0863773,826.0683263,281.1333333,21202.93333,1065664.222,1029717.24,17364,4856427,75681132,2.065474537,0.689407378,0.916666667,11.45,56183244.92,15953.09458,56150240,56204676,1611,541,968,102
6/9/2018,7632.52,7683.58,7531.98,7531.98,1.28682E+11,0.630925119,170688.402,2.700062482,79.75721842,4.9407E+12,506021255.1,66895.0211,35121339.4,8.35,13551637.53,120598,164773,1197.944056,171306,370066,874437.265,17084787.5,91992940.36,141510.1636,18.7073671,1671.607292,1306.011245,41.5,6255.5,900.4021759,793.5177472,248.85,22850.76667,757853.3878,601052.0592,13105,2988808,75646343,1.990185185,0.585161704,0.616666667,13.81666667,56133991.13,9336.877466,56114219,56148171,1537,524,928,85
6/8/2018,7685.14,7698.19,7558.4,7624.92,1.30256E+11,0.89716309,170598.1797,1.700817003,69.60737234,4.9407E+12,820067981.3,107618.3044,35612546.94,7.9,13811527.92,139316,192087,1381.924138,200379,477385,1440614.139,17083000,192350883.7,136327.745,17.89042019,2317.80625,1639.544211,60,7918,1090.273056,1020.21979,275.45,28057.03333,4732409.99,5965401.583,22671,20566763,100794100,2.297337963,0.66822745,1.216666667,16.26666667,56105078,14053.02418,56071122,56122385,1773,656,978,139
6/7/2018,7650.82,7741.27,7650.82,7678.24,1.31153E+11,1.08251349,170468.091,1.734035001,66.85066803,4.9407E+12,800445414.6,104275.2848,35121339.4,8.083333333,13721335.6,143479,198796,1451.937063,207627,433803,1205874.233,17081187.5,226860730.6,158668.0479,20.6699365,4908.122801,2396.728127,1539,12452.5,1429.793993,992.6990686,396.1333333,29662.75,41117756.32,8494016.955,19857318,50395426.5,75531976,2.376724537,0.702141152,0.95,17.36666667,56165541.08,32955.07559,56104040,56211879,1862,675,1034,153
6/6/2018,7625.97,7680.43,7502.01,7653.98,1.30725E+11,0.991682973,170313.2916,1.820006404,68.87103391,4.9407E+12,781104515.8,102030.2988,36103754.49,13.95,14067189.5,141097,197714,1404.197279,206417,451993,1138551.832,17079400,295953157.9,148962.7068,19.4579716,3602.925694,2752.85023,37,12929.5,1795.996655,1076.497796,278.2,27925.41667,14687723.21,12324616.28,25966.5,38423999.5,100624618,2.398726852,0.697359758,1.166666667,16,56256603.42,23065.41054,56213924,56289988,1751,745,841,165
6/5/2018,7500.9,7643.23,7397,7633.76,1.30366E+11,0.848479486,170167.5142,2.190791372,78.91225694,4.41559E+12,766868932.8,100695.4979,42980660.1,11.1,16659392.19,144563,204234,1216.577143,212901,460259,1231018.701,17077562.5,310610271.7,141106.2294,18.52827963,2712.062269,2336.707769,70,11864,1579.902558,1396.174822,359.95,31692.25,7952654.044,6601069.784,24488,19606079.5,75398988,2.458333333,0.838938297,1.15,18.15,56353692.21,31636.1644,56293504,56396583,1677,1053,515,109
6/4/2018,7722.53,7753.82,7474.04,7514.47,1.28312E+11,1.055892372,170019.0303,2.23683195,82.47209149,4.30695E+12,773961206.9,103191.0668,39180231.3,9.1,17156875.25,141243,200508,1147.081967,209916,449727,1494853.701,17075375,294372762.3,155336.3063,20.71075272,3935.322454,1218.835202,1371.5,9478.5,1610.115556,1497.087982,222.8833333,35370.85,27379510.96,13549265.01,5283823,55040191.5,100449522,2.402650463,0.812194311,0.633333333,19.75,56505060.92,80071.8023,56375526,56621178,1721,1073,540,108
6/3/2018,7632.09,7754.89,7613.04,7720.25,1.31808E+11,0.77128435,169825.802,3.253113238,96.70884032,4.30695E+12,485884807.3,63102.85728,34898238.81,6.45,15688517.73,112420,156195,1002.717791,163443,369974,935768.8091,17073087.5,177606670.8,117865.2642,15.3074038,2088.939236,1634.351862,35,7424.5,1795.409525,1327.333905,228.3833333,32216.36667,11084445.47,12371991.48,11670,42922469.5,75266439,1.916585648,0.625558968,0.85,16.76666667,56693381.25,37928.94251,56621533,56739741,1293,845,397,51
6/2/2018,7536.72,7695.83,7497.26,7643.45,1.30482E+11,0.622946711,169700.0826,2.814541297,83.95691374,4.30695E+12,520519261.6,68084.92817,32543142.94,7.933333333,14525778.67,121103,167346,1148.006579,174497,386673,942371.6845,17071050,240176294.7,124450.9096,16.27842016,1558.333449,1228.554729,36.5,6173.5,935.6556829,955.1324802,237.7666667,28725.5,970789.4009,1035148.573,10966,5092037,75217949,2.016238426,0.625406678,0.933333333,16.26666667,56690198.29,10039.45533,56658473,56698831,1310,851,410,49
6/1/2018,7500.7,7604.73,7407.34,7541.45,1.28726E+11,0.721915084,169605.3947,1.820751473,76.83900792,4.30695E+12,867167014.2,115082.9642,35540537.68,10.125,15635429.33,137029,197202,1237.837349,205481,551182,1210052.76,17069150,302871386.7,153526.8528,20.37476636,1800.74294,1481.645526,46.5,7535,1188.360903,1074.608556,330.6166667,26460.45,1251092.366,1286132.858,12221,5418358.5,100219340,2.367291667,0.790602863,1.15,20.76666667,56606115.5,47752.11516,56530977,56657980,1509,896,502,111
5/31/2018,7406.15,7608.9,7361.13,7494.17,1.27903E+11,0.706883535,169485.5568,1.942561741,76.75189633,4.30695E+12,827851052.9,110506.3534,36396936.18,9.85,15919297.25,138843,200522,1232.505882,209526,454485,1377302.497,17067075,255228873.5,162220.5809,21.6541427,1688.972338,1465.039736,32.5,8442,1152.171308,918.0801638,277.05,23265.13333,968245.163,1007152.589,15095,5615151,75099663,2.395289352,0.71483043,0.866666667,14.18333333,56536602.63,8328.58764,56523816,56555272,1713,1098,497,118
5/30/2018,7469.73,7573.77,7313.6,7406.52,1.26392E+11,0.62599008,169365.3866,1.798403711,79.5317599,4.30695E+12,902500527,122200.7119,37253334.68,5.883333333,16063234.13,136231,195426,1172.856322,204077,443064,1270075.633,17064950,339813351.4,167368.8401,22.66213792,1319.741204,1329.416254,73.5,8582.5,1093.214421,1196.762976,312.9166667,36766.66667,664571.4097,845149.8325,24589,5248563.5,100045616,2.368252315,0.752226762,1.033333333,18.5,56522573.92,9799.950572,56501893,56539976,2314,1530,648,136
5/29/2018,7129.46,7526.42,7090.68,7472.59,1.27503E+11,0.832153324,169256.4643,1.426504453,64.34158989,4.30695E+12,923597749.2,123808.7157,29759847.82,9.583333333,12968995.59,139355,195053,1473.158273,204769,442313,1280312.25,17062775,457810459.5,213627.3115,28.63684227,3781.725752,3563.792706,43.5,14960.5,1112.890637,1030.785726,285.2833333,21641.05,2448500.419,2382316.631,14031.5,8344004.5,74965008,2.322337963,0.646583244,1.116666667,11.23333333,56507027.42,7299.298346,56486728,56517716,1219,738,364,117
5/28/2018,7371.31,7419.05,7100.89,7135.99,1.21747E+11,0.710101115,169140.795,1.392268646,74.64298258,4.30695E+12,1013613735,142151.0149,33399541.44,8.666666667,13947339.5,129839,177927,1211.942308,189063,407910,1314911.043,17061037.5,359150380.5,207669.9662,29.12400991,2556.699653,2468.754629,41,10164.5,1138.647002,1303.758838,257.5333333,24956.9,1334194.045,1251903.091,20154.5,5239249.5,99876510,2.226539352,0.650454323,0.816666667,13.4,56530687.54,14198.17574,56495768,56549521,855,484,303,68
5/27/2018,7362.08,7381.74,7270.96,7368.22,1.25695E+11,0.448727189,169030.0193,3.755471827,105.5763967,4.30695E+12,405677290.3,55105.48308,35112338.44,9.1,15091754.92,102260,138533,879.902439,144304,337617,803684.8714,17059087.5,212506321.2,143341.4308,19.47089221,1136.282639,1084.001193,25.5,5333.5,730.6451157,813.8284473,222.3666667,27783.61667,510091.5604,529936.6795,12049.5,2636264.5,74857842,1.658865741,0.509506289,0.716666667,13.53333333,56497438.92,21646.49624,56459635,56528285,768,476,257,35
5/26/2018,7486.48,7595.16,7349.12,7355.88,1.25469E+11,0.488469383,168956.428,3.537613282,94.68714037,4.30695E+12,424995809.6,57878.40326,34684139.19,6.933333333,14869389.37,110017,152755,980.1419753,158783,356715,608494.332,17057037.5,206933926.4,165318.834,22.51408114,1048.097917,820.4004453,52,4375.5,780.0012269,822.5586437,278.5666667,27505.61667,474617.5632,431495.8549,17106,2589696,74818138,1.820381944,0.526295909,0.95,13.36666667,56427973.13,17089.12925,56387308,56457051,767,491,245,31
5/25/2018,7592.3,7659.14,7392.65,7480.14,1.27574E+11,0.62506196,168877.296,2.105659471,84.64473147,4.30695E+12,788621726.1,105922.9659,37681533.93,6.9,16379524.33,132464,187644,1114.664773,196181,464173,953634.68,17055012.5,431191188,226163.732,30.37696335,2635.599942,3471.596639,47,16691.5,1077.394977,1179.852085,334.1166667,39230.66667,1511948.667,2032506.14,18910,8933662,99697187,2.265844907,0.667995187,1.083333333,18.85,56361963.96,17445.70259,56330495,56384343,1049,598,336,115
5/24/2018,7561.12,7738.6,7331.14,7587.34,1.29385E+11,0.726173154,168767.2851,1.374160018,66.47983698,4.21914E+12,1000588876,132244.6879,30616246.32,11.75,13524570.58,137858,196719,1446.328671,206825,447545,1196000.244,17052812.5,621630127.5,225121.7004,29.75362781,1810.908333,1526.838585,62.5,7466,1031.618507,1386.322791,300.7833333,49496,803209.7939,711396.6464,22399,3657368.5,74720706,2.374479167,0.72963386,1.166666667,21.38333333,56299534.21,21698.19863,56257045,56328458,1602,971,491,140
5/23/2018,8037.08,8054.66,7507.88,7557.82,1.28868E+11,0.748044364,168663.4423,1.498852197,69.5946312,4.14388E+12,1036342565,137159.6383,33370917.24,10.9,15300373.5,145290,212101,1377.753086,223196,481668,1078604.156,17051025,699344596.5,232869.8062,30.82025138,1849.611806,1421.297682,56.5,6965.5,1181.26037,1039.820122,370.4,26176.66667,988500.2399,769277.5436,17009,3542626,124430121,2.565613426,0.650903705,1.366666667,12.91666667,56236543,15295.32398,56205941,56258867,2058,1262,647,149
5/22/2018,8419.87,8423.25,8004.58,8041.78,1.37104E+11,0.697712556,168542.2591,1.748923454,75.45116512,4.14388E+12,877226131.5,109440.1318,31104990.76,7.683333333,15129407.25,138336,194837,1346.602649,203337,441615,925990.1388,17049000,305894176.5,212606.3117,26.52413321,2800.703819,2964.09327,51,11893.5,1064.489086,783.2667713,390.5166667,20104.55,1425764.317,1525134.378,17295,6090300.5,74601739,2.360474537,0.585488463,1.166666667,11.88333333,56203331.71,9698.499079,56181925,56217777,2031,1198,696,137
5/21/2018,8522.33,8557.52,8365.12,8418.99,1.43519E+11,0.755369968,168436.9045,2.114350419,82.50322473,4.14388E+12,790740779.4,94297.95255,32340950.66,7.483333333,16465039.57,133400,193834,1290.745223,202647,445195,836558.7948,17047112.5,289720578.8,262376.9647,31.28915469,1871.626563,1634.688088,51,8557,1168.937882,862.4587656,318.5333333,15066.75,1551425.41,1679481.011,15846,7020244,74555255,2.320034722,0.601135613,1.066666667,7.233333333,56222499.13,19511.57817,56176784,56247122,1909,1190,598,121
5/20/2018,8246.99,8562.41,8205.24,8513.25,1.4511E+11,0.555049556,168318.3114,3.012785254,97.85472937,4.14388E+12,515334603,60574.81711,29663037.55,11.50833333,15313332,113260,151976,1101.826389,158663,369970,732896.4836,17045150,262757456.6,212592.9262,24.98915763,1299.154861,1133.331841,39.5,5501.5,822.7811921,553.9611685,177.0666667,7931.45,569353.2538,531458.4313,14621,3242748.5,99338133,1.845509259,0.502986497,0.75,5.333333333,56182111.96,24091.89,56148082,56218394,1609,1047,502,60
5/19/2018,8255.73,8372.06,8183.35,8247.18,1.40559E+11,0.580258701,168238.3843,2.824821783,92.84853974,4.14388E+12,569531075.2,69258.31275,31722970.71,10.625,15829830.04,117773,166175,1125.155844,173274,378135,751248.4323,17043350,218570551.1,258407.8339,31.42390531,1232.808681,1056.348468,36.5,6997,889.7394213,900.5029255,286.0333333,27600.1,573104.6938,502048.1209,9965,2877884,74452552,1.982905093,0.564224398,1.033333333,14.98333333,56126165.63,13859.00617,56094367,56141225,1576,1031,492,53
5/18/2018,8091.83,8274.12,7974.82,8250.97,1.40608E+11,0.839280155,168149.0244,0.885358963,74.81020356,4.14388E+12,1787078403,216876.9994,30487010.81,9.05,15433623.02,142483,200628,1429.027027,211496,499647,1123058.013,17041425,412136776.7,577957.0632,70.13995212,3449.854919,3369.179985,47.5,13003.5,1146.581655,1154.901972,276.9333333,31421.16667,2082266.039,2058313.479,29308.5,9516171.5,99204600,2.336701389,0.686505571,1.083333333,15.9,56068552.54,23245.01775,56032452,56094973,1882,1125,624,133
5/17/2018,8370.05,8445.54,8054.12,8094.32,1.37924E+11,0.860254947,168024.811,0.71893777,71.68919885,4.14388E+12,1921347087,237024.3079,27191117.75,14.425,13537217.62,131933,183119,1459.719697,192683,420624,1051517.19,17039575,424479322,438194.6518,54.05727301,3470.813889,2806.985256,52.5,10529.5,1245.918322,3782.971184,324.3333333,137794.0667,2341611.716,2667661.118,19006.5,11009491,74348091,2.314305556,0.651603793,1,15.5,56125786.83,23535.52219,56078200,56164568,1928,1194,603,131
